-475,-52,-10,-448,-18,66,547,-159,107,492,-49,-4,
-488,-59,-5,-448,-18,43,547,-133,112,483,-39,-19,
-488,-59,-5,-439,-28,32,536,-131,111,489,-52,-26,
-471,-50,64,-428,-43,76,548,-150,94,489,-52,-26,
-443,-27,113,-428,-43,76,548,-150,94,535,-87,-42,
-443,-27,113,-442,-69,116,537,-142,44,553,-131,-49,
-446,-32,152,-490,-65,105,522,-96,-9,553,-131,-49,
-451,-37,180,-490,-65,105,522,-96,-9,544,-145,-24,
-451,-37,180,-503,-31,58,532,-94,-27,531,-111,34,
-456,-24,151,-480,-31,17,555,-119,0,531,-111,34,
-462,-30,151,-480,-31,17,555,-119,0,508,-62,94,
-462,-30,118,-473,-54,-34,576,-112,25,504,-29,155,
-442,-57,77,-492,-55,-91,560,-105,25,504,-29,155,
-442,-73,77,-492,-55,-91,560,-105,21,515,-48,197,
-452,-96,55,-498,-33,-72,555,-95,13,524,-69,190,
-491,-138,-30,-504,-42,-50,543,-98,68,497,-36,114,
-482,-145,-53,-498,-37,12,455,-145,106,503,-27,6,
-448,-151,-48,-452,-24,31,455,-145,106,503,-27,6,
-448,-151,-48,-452,-24,31,455,-163,98,508,-7,16,
-412,-129,-10,-444,11,68,458,-181,95,524,3,16,
-399,-128,20,-440,27,68,458,-181,95,524,3,-3,
-399,-128,20,-440,27,106,472,-176,106,524,-14,-31,
-402,-128,0,-419,-7,116,499,-154,121,521,-19,-31,
-457,-121,-45,-409,-7,116,499,-154,121,521,-19,-19,
-457,-121,-45,-409,-59,99,491,-118,122,533,3,7,
-509,-125,-79,-389,-67,94,485,-98,129,512,3,7,
-514,-114,-63,-363,-67,94,485,-98,129,512,-5,0,
-514,-114,-63,-363,-32,105,540,-134,125,492,-18,-27,
-496,-109,-8,-339,-12,68,598,-148,104,492,-18,-27,
-484,-100,47,-339,-12,68,598,-148,104,507,-37,-56,
-484,-100,47,-340,-13,35,613,-131,84,510,-58,-63,
-515,-90,83,-401,-32,48,632,-111,78,510,-58,-63,
-497,-55,74,-401,-32,48,632,-111,78,508,-52,-14,
-497,-55,74,-465,-55,54,625,-91,79,510,-65,32,
-445,-26,28,-501,-68,25,609,-89,85,510,-65,32,
-414,-46,0,-501,-68,25,609,-89,85,495,-65,47,
-414,-46,0,-527,-94,-5,614,-91,76,465,-46,61,
-389,-68,28,-555,-97,-3,613,-92,45,465,-46,61,
-375,-66,67,-555,-97,-3,613,-92,45,450,-44,71,
-375,-66,67,-552,-101,-5,597,-76,37,464,-58,59,
-414,-34,63,-522,-100,-9,557,-75,37,464,-58,59,
-460,-17,63,-522,-100,-9,557,-75,33,516,-77,34,
-460,-17,77,-486,-93,-11,512,-81,25,567,-85,35,
-471,-36,68,-456,-86,-12,471,-81,25,567,-85,35,
-469,-72,68,-456,-86,-12,471,-97,21,558,-77,36,
-469,-72,57,-455,-54,-6,434,-111,23,540,-37,10,
-449,-80,81,-458,-26,0,434,-111,23,540,-37,10,
-432,-80,81,-458,-26,0,410,-101,53,532,-21,31,
-432,-90,66,-485,-22,-4,398,-103,51,528,-35,69,
-435,-119,60,-494,-24,-6,398,-103,51,528,-35,69,
-435,-119,60,-494,-24,-6,429,-117,40,533,-29,68,
-465,-114,53,-457,-41,26,479,-117,64,522,-39,74,
-500,-91,38,-427,-52,40,512,-111,82,517,-47,74,
-516,-83,14,-400,-35,9,512,-111,82,517,-47,90,
-516,-83,14,-400,-35,9,530,-104,103,504,-53,94,
