-525,-25,32,-399,-59,103,544,-142,75,537,-56,-100,
-514,-45,50,-399,-44,80,555,-135,64,579,-95,-107,
-476,-55,45,-412,-31,79,555,-135,64,583,-94,-87,
-476,-55,45,-441,-44,82,553,-128,46,583,-94,-87,
-439,-48,11,-441,-44,82,543,-112,64,542,-54,-38,
-421,-56,-21,-468,-50,47,543,-112,64,513,-38,31,
-421,-56,-21,-473,-43,19,521,-112,95,513,-38,31,
-420,-66,-20,-473,-43,19,521,-111,93,499,-40,93,
-442,-68,32,-495,-37,2,521,-111,93,503,-59,102,
-442,-68,32,-493,-15,-12,505,-98,47,503,-59,102,
-465,-84,75,-493,-15,-12,514,-92,47,512,-78,54,
-503,-101,83,-450,-10,-13,514,-92,5,525,-77,8,
-503,-101,83,-402,-31,-16,570,-92,12,525,-77,8,
-551,-112,80,-402,-31,-16,577,-92,12,528,-80,-10,
-539,-80,69,-408,-83,-15,577,-115,54,523,-75,-38,
-539,-80,69,-465,-104,21,544,-136,58,523,-75,-38,
-478,-47,67,-465,-104,21,544,-136,58,524,-75,-61,
-413,-53,95,-504,-59,80,506,-126,20,534,-79,-59,
-413,-53,95,-497,-38,80,501,-108,-4,534,-79,-59,
-372,-68,147,-497,-38,98,501,-108,-4,556,-47,-15,
-340,-94,113,-500,-50,55,518,-126,4,552,-16,-15,
-340,-94,113,-517,-50,55,517,-164,51,552,-16,19,
-348,-81,36,-517,-66,3,517,-164,51,514,1,41,
-408,-63,36,-515,-64,-9,487,-171,79,487,1,41,
-408,-63,-9,-495,-64,-9,480,-159,76,487,0,84,
-473,-54,-14,-495,-37,-5,480,-159,76,514,-7,75,
-480,-50,-14,-438,-21,4,528,-140,64,530,-7,75,
-480,-50,38,-438,-21,4,554,-141,85,530,-4,38,
-460,-64,68,-415,-23,11,554,-141,85,504,-5,14,
-451,-76,68,-420,-21,-15,566,-135,118,504,-5,14,
-451,-76,57,-420,-21,-15,558,-112,127,499,-3,-20,
-423,-91,23,-435,-30,-36,558,-112,127,513,-26,-30,
-423,-91,23,-461,-34,-17,496,-108,134,513,-26,-30,
-414,-80,-6,-461,-34,-17,487,-103,124,533,-28,-1,
-439,-75,-16,-474,-46,17,487,-103,124,538,-2,-11,
-439,-75,-16,-476,-51,53,544,-127,100,538,-2,-11,
-464,-75,-8,-476,-51,53,577,-174,89,528,-1,-28,
-456,-87,5,-468,-12,60,577,-174,89,506,20,-11,
-456,-87,5,-461,-9,37,593,-150,94,506,20,-11,
-452,-106,12,-461,-9,37,584,-119,94,500,18,1,
-454,-93,21,-451,-73,8,584,-119,83,510,-22,20,
-454,-93,21,-459,-103,6,596,-118,71,510,-22,20,
-448,-87,16,-459,-103,6,599,-118,71,518,-57,15,
