-466,-43,-12,-449,-70,53,549,-131,81,490,-26,-13,
-484,-12,7,-436,-66,40,554,-123,83,519,-59,-19,
-508,-24,28,-436,-66,40,553,-113,91,519,-59,-19,
-508,-24,28,-436,-54,22,553,-113,91,522,-74,-23,
-517,-27,77,-437,-39,35,523,-109,71,520,-69,-23,
-514,-7,122,-437,-39,35,503,-113,36,520,-69,-14,
-514,-7,122,-437,-32,70,503,-113,36,546,-76,-27,
-499,-7,134,-446,-19,90,494,-135,-3,554,-76,-27,
-486,-25,145,-446,-19,90,480,-129,-38,554,-86,-85,
-486,-25,145,-447,-3,90,480,-129,-38,532,-90,-133,
-436,-61,141,-460,-11,55,473,-93,-28,532,-90,-133,
-397,-84,94,-460,-11,55,493,-86,-28,511,-80,-109,
-397,-84,94,-492,-71,22,493,-86,6,489,-47,-9,
-401,-83,37,-536,-99,-9,531,-100,38,489,-47,-9,
-433,-76,30,-536,-99,-9,552,-100,38,485,-20,88,
-433,-76,30,-540,-70,-53,552,-112,43,490,-31,139,
-475,-73,49,-472,-40,-53,578,-125,27,490,-31,139,
-481,-99,74,-472,-40,-80,578,-125,27,485,-46,143,
-481,-99,74,-428,-35,-70,610,-147,35,477,-40,116,
-494,-105,89,-442,-53,-70,602,-144,48,477,-40,116,
-483,-89,32,-442,-53,-46,602,-144,48,456,2,103,
-483,-89,32,-496,-54,-12,559,-123,84,450,34,81,
-428,-82,-37,-528,-54,-12,529,-149,114,450,34,81,
-393,-69,-21,-528,-58,45,529,-149,114,497,19,15,
-393,-69,-21,-504,-50,104,525,-172,86,541,-4,-39,
-403,-33,28,-504,-50,104,478,-146,46,541,-4,-39,
-421,-25,28,-487,-27,142,478,-146,46,522,-42,-71,
-421,-25,29,-454,-7,117,456,-111,47,504,-26,-73,
-442,-49,-3,-454,-7,117,491,-95,77,504,-26,-73,
-479,-49,-3,-394,-7,58,491,-95,77,532,5,-32,
-479,-69,-53,-375,-36,33,524,-100,118,548,-4,-9,
-500,-103,-67,-375,-36,33,519,-109,153,548,-4,-9,
-523,-103,-67,-421,-66,70,519,-109,153,539,-18,-11,
-523,-89,-26,-439,-70,100,520,-120,133,528,-42,-25,
-520,-58,4,-439,-70,100,560,-112,78,528,-42,-25,
-520,-58,4,-412,-53,56,560,-112,78,516,-20,-32,
-489,-73,24,-412,-51,10,575,-92,63,521,-4,-32,
-468,-65,23,-412,-51,10,585,-95,58,521,-4,4,
-468,-65,23,-441,-31,1,585,-95,58,519,-14,57,
-461,-52,14,-487,-22,19,596,-117,43,516,-14,57,
-445,-74,16,-487,-22,19,589,-124,43,516,-7,56,
-445,-74,16,-492,-34,44,589,-124,10,541,-16,23,
-447,-78,42,-488,-36,78,546,-117,4,542,-16,23,
-482,-74,71,-488,-36,78,530,-150,4,542,-20,-16,
-482,-74,71,-506,-27,94,530,-150,27,513,-19,-74,
-468,-53,71,-507,-3,72,545,-162,25,513,-19,-74,
-422,-26,75,-507,-3,72,516,-162,25,493,-28,-68,
-422,-26,75,-521,-12,53,516,-122,44,503,-47,-16,
-406,-40,67,-521,-39,21,477,-100,63,503,-47,-16,
-392,-53,85,-521,-39,21,477,-100,63,528,-72,18,
-392,-53,85,-504,-54,3,436,-93,58,573,-99,11,
-373,-35,104,-487,-65,30,397,-86,43,573,-99,11,
-384,-26,77,-487,-65,30,397,-86,43,600,-81,1,
-384,-26,77,-445,-31,39,412,-96,46,567,-41,7,
-425,-40,10,-431,-25,39,435,-101,77,567,-41,7,
-441,-26,-47,-431,-25,5,435,-101,77,528,-41,26,
-441,-26,-47,-428,-64,-24,452,-70,91,510,-35,87,
-452,-21,-38,-413,-89,-24,460,-56,94,510,-35,87,
-487,-47,-25,-413,-89,-40,460,-56,94,508,-32,129,
-487,-47,-25,-381,-101,-29,473,-85,96,514,-43,106,
-534,-99,-12,-334,-101,-29,509,-89,103,514,-43,106,
-552,-126,-19,-334,-90,8,509,-89,103,497,-54,46,
-552,-126,-19,-338,-88,29,536,-91,120,479,-66,1,
-556,-62,-38,-338,-88,29,544,-85,128,479,-66,1,
-562,-12,-38,-381,-97,62,544,-85,128,474,-81,-6,
-562,-12,-31,-423,-81,99,565,-63,108,465,-82,-13,
-512,-9,-31,-423,-81,99,587,-76,86,465,-82,-13,
-442,-9,-31,-437,-58,117,587,-76,86,467,-69,-26,
-442,-42,10,-430,-63,132,578,-117,79,475,-76,-26,
-409,-51,78,-430,-63,132,577,-130,79,475,-76,-49,
-420,-51,78,-424,-63,125,577,-130,53,505,-94,-49,
-420,-28,100,-440,-46,87,574,-97,28,519,-88,-49,
-432,-32,79,-440,-46,87,569,-85,28,519,-88,3,
-432,-32,79,-457,-32,2,569,-85,19,535,-76,56,
-454,-49,65,-456,-41,-67,582,-89,12,543,-76,56,
-468,-39,88,-456,-41,-67,586,-89,12,543,-98,75,
-468,-39,88,-465,-104,-61,586,-107,25,520,-105,64,
-435,-15,101,-485,-137,-45,571,-119,24,520,-105,64,
-406,-29,105,-485,-137,-45,571,-119,24,539,-86,20,
-406,-29,105,-497,-107,-25,542,-105,8,544,-72,-27,
-416,-66,138,-500,-63,-2,521,-92,7,544,-72,-27,
-440,-68,151,-500,-63,-2,521,-92,7,507,-65,-26,
-440,-68,151,-517,-47,-24,524,-89,9,503,-49,6,
-429,-51,76,-522,-55,-31,548,-114,30,503,-49,6,
-440,-58,19,-522,-55,-31,548,-114,30,515,-48,12,
-440,-58,19,-495,-55,17,557,-129,40,493,-66,2,
-485,-83,34,-461,-49,59,541,-116,48,493,-66,2,
-509,-91,51,-461,-49,59,541,-116,48,477,-59,-6,
-509,-91,51,-445,-66,79,534,-116,81,476,-40,-16,
-490,-65,33,-450,-87,94,517,-110,96,476,-40,-16,
-468,-49,12,-452,-87,94,526,-94,97,496,-38,-31,
-465,-60,8,-452,-70,105,526,-94,97,508,-40,-48,
-465,-60,8,-434,-56,116,511,-106,100,517,-38,-46,
-457,-56,13,-404,-56,116,487,-102,102,517,-38,-46,
-490,-51,28,-404,-56,115,487,-102,102,525,-43,-58,
-490,-51,28,-396,-59,98,486,-84,96,528,-48,-57,
-541,-78,68,-395,-57,97,482,-66,84,550,-44,-34,
-532,-95,41,-388,-53,100,490,-57,94,556,-34,-23,
-532,-95,41,-398,-32,69,514,-73,106,539,-23,-4,
-521,-124,9,-398,-32,69,537,-67,106,539,-23,-4,
-489,-89,9,-435,-32,25,537,-67,105,522,4,37,
-489,-89,-25,-477,-67,2,535,-64,97,520,20,37,
-474,-64,-25,-494,-74,1,534,-92,81,520,20,69,
-458,-82,13,-494,-74,1,547,-92,81,522,6,75,
-437,-82,13,-489,-58,13,547,-112,63,517,-22,58,
-437,-103,54,-467,-40,28,582,-115,68,501,-22,58,
-430,-119,76,-467,-40,28,582,-115,68,501,-29,30,
-420,-119,76,-457,-36,48,602,-113,80,488,-26,-3,
-420,-108,55,-485,-40,51,582,-115,60,488,-26,-3,
-419,-97,35,-485,-40,51,582,-115,60,481,-16,-28,
-419,-97,35,-488,-42,53,556,-119,64,498,-8,-56,
-461,-63,46,-465,-33,109,546,-123,67,502,-29,-63,
-461,-36,47,-466,-23,89,503,-103,54,494,-60,-46,
-445,-45,44,-450,-27,38,481,-91,47,526,-75,-4,
-434,-58,27,-430,-42,1,486,-92,54,526,-75,-4,
-430,-67,9,-414,-43,7,499,-96,77,510,-67,-7,
-430,-56,10,-426,-53,19,491,-84,91,511,-67,-7,
-437,-33,-2,-426,-53,19,491,-84,91,511,-62,-17,
-437,-33,-2,-425,-64,21,462,-82,88,492,-63,-15,
-430,-56,-8,-422,-56,21,465,-81,80,492,-63,-15,
-427,-82,-4,-422,-56,23,465,-81,80,473,-73,-24,
-427,-82,-4,-449,-50,17,495,-91,83,494,-59,1,
-435,-54,-6,-461,-33,1,516,-98,78,521,-34,33,
-429,-44,3,-445,-33,1,529,-99,78,521,-34,33,
-427,-46,-5,-445,-32,19,529,-99,78,530,-26,48,
-427,-46,-5,-434,-51,59,541,-92,95,517,-34,26,
-435,-53,-35,-438,-54,95,531,-103,99,517,-34,26,
-423,-68,-30,-438,-54,95,531,-103,99,501,-29,-28,
-423,-68,-30,-425,-42,118,545,-104,98,514,-14,-28,
-416,-74,21,-393,-30,113,565,-95,105,513,-29,-45,
-414,-87,16,-391,-24,81,532,-103,85,506,-42,-25,
-399,-87,16,-406,-28,38,520,-117,43,520,-63,-19,
-399,-99,45,-406,-28,38,520,-117,43,520,-63,-19,
-419,-86,45,-400,-33,20,547,-127,26,540,-76,7,
-419,-86,69,-426,-45,9,556,-125,31,528,-76,7,
-445,-90,64,-426,-45,9,556,-125,31,528,-51,45,
-454,-107,64,-464,-51,-38,544,-137,44,510,-24,50,
-454,-107,65,-494,-60,-64,539,-136,56,511,-24,50,
-438,-90,65,-494,-60,-64,539,-136,56,511,-6,49,
-424,-90,65,-540,-97,-30,543,-126,61,519,-37,59,
-424,-55,72,-555,-85,17,525,-112,54,519,-37,59,
-424,-51,68,-555,-85,17,525,-112,54,529,-89,63,
-424,-51,68,-530,-37,65,520,-95,58,527,-97,52,
-428,-43,48,-474,-21,91,531,-103,69,527,-97,52,
-449,-27,44,-474,-21,91,531,-103,69,512,-86,-12,
-449,-27,44,-448,-39,68,533,-114,58,499,-65,-55,
-452,-19,62,-451,-54,64,520,-116,50,499,-65,-55,
-437,-59,67,-451,-54,64,520,-116,50,490,-84,-36,
-447,-80,66,-437,-58,91,492,-110,65,496,-95,-34,
-442,-62,66,-434,-60,90,495,-120,83,498,-76,-43,
-446,-30,34,-435,-48,55,513,-125,100,486,-67,-11,
-446,-30,34,-414,-39,25,524,-91,102,484,-53,14,
-474,10,-7,-404,-48,21,542,-73,86,473,-53,19,
-484,10,-10,-408,-65,21,567,-73,86,473,-53,19,
-489,-17,20,-408,-65,29,567,-80,102,504,-65,22,
-489,-17,20,-430,-54,26,595,-90,113,545,-62,13,
-468,-42,32,-443,-54,26,601,-90,113,545,-62,13,
-431,-54,27,-443,-62,34,601,-98,85,531,-85,-7,
-431,-54,27,-436,-72,77,601,-98,65,517,-102,-7,
-441,-56,16,-436,-72,77,601,-98,65,517,-102,-34,
-465,-36,32,-456,-40,93,584,-86,60,511,-61,-29,
-465,-36,32,-471,-32,82,558,-86,57,505,-38,-29,
-487,-42,50,-491,-35,70,548,-99,62,499,-34,-18,
-497,-57,36,-491,-36,48,560,-115,55,503,-34,-18,
-488,-42,61,-491,-36,48,560,-115,55,503,-35,14,
-471,-54,70,-469,-58,52,560,-104,56,523,-44,19,
-446,-59,39,-484,-70,62,546,-88,42,523,-27,-1,
-455,-37,21,-484,-70,62,546,-88,42,514,-29,-4,
-455,-30,6,-487,-43,41,546,-123,62,503,-27,1,
-445,-48,3,-483,-34,16,562,-175,91,508,-7,-7,
-474,-48,3,-477,-49,10,547,-167,78,534,-37,13,
-474,-63,26,-478,-40,-2,559,-150,69,539,-58,13,
-540,-48,76,-481,-45,-21,575,-126,68,525,-46,29,
-540,-44,87,-477,-57,-36,559,-98,70,525,-46,29,
-490,-43,34,-477,-69,-7,547,-105,95,485,-56,49,
-490,-18,26,-465,-56,12,566,-89,95,485,-56,49,
-482,-35,35,-469,-53,21,572,-97,113,470,-98,-5,
-468,-35,48,-452,-56,48,558,-92,75,500,-68,-3,
-493,-29,63,-441,-46,64,522,-89,77,520,-60,-35,
-493,-29,63,-432,-25,71,519,-94,65,522,-66,-37,
-480,-23,23,-438,-19,71,519,-94,65,522,-66,-37,
-453,-24,-3,-459,-19,43,543,-103,50,537,-56,-21,
-454,-33,2,-459,-29,20,528,-91,59,531,-54,3,
-454,-33,2,-470,-43,12,495,-82,73,524,-50,3,
-478,-44,-3,-470,-43,12,495,-82,73,524,-50,14,
-496,-30,-8,-481,-53,2,503,-74,73,531,-64,19,
-496,-30,-8,-496,-41,-9,559,-84,70,538,-58,19,
-475,-36,-1,-496,-41,-9,559,-84,70,538,-58,22,
-444,-72,25,-490,-52,-11,578,-125,91,524,-40,23,
-424,-86,56,-481,-77,-6,548,-153,85,505,-47,40,
-411,-59,64,-476,-79,0,521,-147,75,502,-53,38,
-411,-59,64,-474,-73,48,509,-121,90,502,-53,38,
