-464,-37,118,-472,-33,100,541,-90,55,531,-41,-32,
-403,-39,84,-527,-32,124,573,-98,48,551,-41,-55,
-351,-22,10,-593,-54,106,614,-88,61,534,-53,-36,
-351,-22,10,-593,-54,106,614,-88,61,516,-62,-36,
-340,-14,-18,-609,-98,75,610,-55,74,516,-62,-34,
-355,-35,-12,-571,-98,41,579,-46,74,521,-73,-33,
-355,-35,-12,-571,-98,41,579,-46,74,513,-73,-33,
-452,-57,35,-518,-53,-4,539,-67,76,513,-81,-32,
-540,-67,87,-449,-16,-47,510,-71,71,526,-69,14,
-540,-67,87,-449,-16,-47,510,-71,71,542,-69,14,
-548,-56,47,-395,-1,-119,507,-66,88,542,-12,101,
-528,-42,2,-388,-14,-147,479,-57,106,520,19,162,
-528,-42,2,-388,-14,-147,479,-57,106,520,19,162,
-506,-75,13,-398,-23,-40,450,-53,88,483,8,124,
-502,-88,98,-387,-31,122,491,-71,41,486,3,32,
-502,-88,98,-387,-31,122,491,-71,41,486,3,32,
-504,-45,164,-395,-24,205,540,-102,25,517,-32,-51,
-474,-1,121,-430,-15,205,582,-107,25,502,-46,-48,
-474,-1,121,-430,-15,176,582,-107,41,502,-46,-48,
-474,2,12,-529,-27,82,611,-90,65,478,-40,36,
-444,-3,-43,-607,-39,82,606,-90,65,487,-44,62,
-444,-3,-43,-607,-39,48,606,-95,105,487,-44,62,
-397,-14,11,-586,-51,119,622,-103,111,517,-52,-11,
-388,-31,53,-526,-51,119,594,-103,111,524,-68,-98,
-388,-31,53,-526,-67,158,594,-97,78,524,-68,-98,
-424,-43,57,-443,-51,112,535,-79,65,518,-60,-129,
-468,-57,57,-382,-51,112,535,-79,65,512,-32,-77,
-468,-57,39,-382,-24,13,505,-73,86,512,-32,-77,
-478,-24,15,-367,-28,-81,481,-44,109,496,-21,-4,
-489,-12,15,-367,-28,-81,481,-44,109,492,-17,11,
-489,-12,0,-369,-40,-93,490,-41,119,492,-17,11,
-515,-40,6,-361,-29,-25,488,-85,105,483,-2,-22,
-539,-65,6,-361,-29,-25,488,-85,105,469,14,-83,
-539,-65,63,-315,-14,65,457,-79,55,469,14,-83,
-538,-80,96,-281,-29,104,446,-70,29,456,15,-112,
-497,-80,96,-281,-29,104,446,-70,29,453,6,-53,
-497,-74,61,-338,-34,74,493,-105,52,453,6,-53,
-422,-75,12,-454,-29,5,550,-124,86,462,-4,86,
-422,-75,12,-454,-29,5,550,-124,86,489,-14,168,
-390,-63,-11,-533,-37,-49,580,-98,89,489,-14,168,
-378,-12,4,-561,-21,-1,597,-66,67,525,-59,117,
-378,-12,4,-561,-21,-1,597,-66,67,549,-109,15,
-353,21,30,-565,-17,112,593,-51,48,549,-109,15,
-365,-5,33,-560,-34,197,561,-47,54,539,-79,-72,
-365,-5,33,-560,-34,197,561,-47,54,521,-56,-72,
-396,-34,6,-539,-46,169,543,-97,94,521,-56,-96,
-431,-16,-20,-500,-51,60,548,-130,112,546,-76,-62,
-431,-16,-20,-500,-51,60,548,-130,112,564,-76,-62,
-444,22,-26,-453,-57,-24,541,-81,110,564,-79,13,
-437,19,0,-406,-56,-63,521,-38,110,563,-62,75,
-437,19,0,-406,-56,-63,521,-38,90,562,-62,75,
-470,-28,54,-394,-37,-62,512,-28,65,562,-57,113,
-522,-47,92,-388,-24,-55,514,-28,65,536,-45,98,
-522,-47,92,-388,-24,-55,514,-49,53,536,-45,98,
-506,-47,104,-398,-51,-26,544,-72,67,484,-22,59,
-452,-53,67,-434,-53,13,544,-72,67,453,-11,70,
-452,-53,67,-434,-53,13,584,-80,90,453,-11,70,
-461,-50,2,-448,-32,51,599,-83,97,468,-11,52,
-505,-24,-15,-474,-28,51,599,-83,97,492,-49,-9,
-505,-24,-15,-474,-28,123,596,-108,104,492,-49,-9,
-518,0,12,-515,-14,215,589,-145,94,503,-76,-80,
-500,-4,40,-534,-20,215,589,-145,94,518,-73,-127,
-500,-4,40,-534,-20,248,579,-147,89,518,-73,-127,
-479,-42,47,-517,-49,151,568,-105,100,542,-68,-73,
-470,-72,28,-490,-49,151,568,-105,100,552,-48,34,
-470,-72,28,-490,-59,3,547,-59,108,552,-48,34,
-469,-47,32,-474,-64,-64,527,-44,106,548,-45,85,
-488,-32,32,-464,-64,-64,527,-44,106,549,-49,69,
-488,-32,24,-464,-50,-53,511,-73,92,549,-49,69,
-531,-28,11,-424,-24,-3,484,-90,82,592,-51,2,
-554,-28,11,-424,-24,-3,484,-90,82,599,-46,-59,
-554,-14,37,-418,-8,33,465,-82,87,599,-46,-59,
-511,-7,33,-447,-27,41,473,-61,89,556,-35,-71,
-468,-7,33,-447,-27,41,473,-61,89,516,-35,-70,
-468,-25,18,-425,-65,35,515,-39,87,516,-35,-70,
-448,-49,27,-403,-70,29,557,-48,93,481,-32,-72,
-448,-49,27,-403,-70,29,557,-48,93,485,-34,-47,
-452,-60,32,-414,-53,45,571,-46,89,485,-34,-47,
