-433,-47,32,-434,-36,30,510,-87,94,514,-82,-76,
-428,-20,82,-445,-43,52,497,-70,66,490,-85,-138,
-426,-31,108,-445,-43,52,497,-70,66,486,-56,-177,
-426,-31,108,-469,-40,62,507,-76,37,461,-12,-165,
-395,-64,98,-464,-13,38,507,-76,37,461,-12,-165,
-397,-79,98,-464,-13,38,538,-88,27,435,9,-65,
-397,-79,61,-443,-17,8,575,-87,38,467,13,84,
-435,-62,44,-465,-28,-19,575,-87,38,467,13,84,
-446,-51,44,-465,-28,-19,563,-87,53,485,36,167,
-446,-51,75,-498,-36,-13,557,-90,64,490,29,167,
-451,-39,95,-497,-43,29,557,-90,64,490,29,170,
-466,-39,95,-497,-43,29,561,-91,33,512,-6,147,
-466,-40,102,-475,-37,51,556,-89,-5,526,-34,147,
-477,-53,95,-461,-44,49,556,-89,-5,526,-34,147,
-477,-53,95,-461,-44,49,557,-117,4,539,-59,137,
-499,-22,54,-470,-40,29,548,-117,44,548,-59,137,
-499,1,-4,-481,-36,29,548,-117,44,548,-65,103,
-499,1,-4,-481,-36,7,524,-81,56,539,-68,28,
-452,9,-21,-476,-46,3,500,-64,49,525,-68,28,
-437,-2,-10,-484,-46,3,500,-64,49,525,-69,-63,
-437,-2,-10,-484,-55,20,492,-37,59,528,-70,-145,
-444,-20,-5,-469,-52,54,492,-31,70,528,-70,-145,
-443,-31,-6,-469,-52,54,492,-31,70,526,-70,-210,
-443,-31,-6,-432,-44,66,505,-57,104,515,-67,-217,
-473,-19,-42,-422,-60,63,537,-76,104,515,-67,-217,
-540,-9,-68,-422,-60,63,537,-76,111,520,-60,-171,
-540,-9,-68,-420,-74,77,551,-43,104,516,-56,-110,
-588,-38,-71,-403,-58,97,526,-43,104,516,-56,-110,
-597,-46,-37,-403,-58,97,526,-40,110,501,-54,-65,
-597,-46,-37,-383,-40,135,488,-84,100,521,-50,-34,
-581,-7,14,-392,-19,163,490,-84,100,521,-50,-34,
-521,-4,48,-392,-19,163,490,-99,86,533,-33,3,
-521,-4,48,-413,-23,130,517,-119,69,492,-22,80,
-486,-24,57,-422,-34,83,517,-119,69,492,-22,80,
-446,-9,52,-422,-34,83,545,-128,54,470,2,149,
-446,-9,52,-452,-23,38,542,-112,51,473,22,177,
