-449,-63,42,-525,-49,36,542,-71,116,536,-27,84,
-386,-42,6,-503,-43,23,537,-37,133,507,-7,62,
-390,-29,-30,-474,-50,33,519,-24,124,507,-7,62,
-455,-27,-5,-435,-40,33,501,-24,124,487,-13,-34,
-455,-27,-5,-435,-40,86,501,-64,97,511,-77,-34,
-515,-1,96,-382,10,153,493,-86,28,511,-77,-118,
-520,23,163,-379,43,153,493,-86,28,538,-68,-141,
-520,23,163,-379,43,155,521,-105,-23,521,-68,-141,
-489,13,127,-435,7,69,574,-115,2,521,-20,-70,
-461,-22,72,-497,7,69,574,-115,2,467,-10,52,
-461,-22,72,-497,-36,-42,621,-100,46,392,-10,52,
-432,-26,59,-538,-47,-107,662,-106,54,392,4,155,
-445,-31,107,-538,-47,-107,662,-106,54,381,5,200,
-445,-31,107,-563,-22,-99,658,-112,8,381,5,200,
-457,-58,159,-537,-1,-60,598,-88,-32,424,-20,182,
-450,-68,167,-537,-1,-60,598,-88,-32,485,-68,121,
-450,-68,167,-461,-7,-25,558,-68,-22,485,-68,121,
-472,-63,119,-407,-40,7,519,-71,35,553,-91,50,
-530,-36,20,-407,-40,7,519,-71,35,594,-71,-33,
-530,-36,20,-397,-55,87,491,-79,108,594,-71,-33,
-610,-21,-55,-412,-45,205,485,-73,128,627,-52,-138,
-607,-4,-62,-412,-45,205,485,-73,128,619,-46,-203,
-607,-4,-62,-431,-25,257,446,-68,92,619,-46,-203,
-536,-9,-10,-466,-3,213,431,-65,69,576,-19,-197,
-433,-44,30,-466,-3,213,431,-65,69,519,15,-106,
-433,-44,30,-486,-11,105,460,-83,94,519,15,-106,
-345,-98,4,-466,-25,-6,538,-91,132,479,3,25,
-354,-125,4,-466,-25,-6,538,-91,132,474,17,156,
-354,-125,-40,-428,-38,-90,592,-79,133,474,17,156,
-398,-105,-51,-404,-28,-107,551,-100,133,468,53,217,
-452,-98,-51,-404,-28,-107,551,-100,104,452,71,154,
-452,-98,-37,-412,9,-28,506,-122,81,452,71,154,
-461,-59,14,-393,65,99,495,-122,81,452,61,29,
-411,-59,14,-393,65,99,495,-129,60,481,47,-86,
-411,-37,73,-378,72,185,519,-139,44,481,47,-86,
-408,-51,114,-387,17,183,540,-139,44,495,34,-129,
-408,-51,114,-387,17,183,540,-144,43,491,9,-84,
-440,-46,110,-413,-28,130,507,-126,52,491,9,-84,
-445,-22,61,-464,-36,57,507,-126,52,503,-30,6,
-445,-22,61,-464,-36,57,473,-95,70,531,-55,78,
-411,-23,44,-498,-11,4,505,-91,71,531,-55,78,
-375,-51,46,-526,-12,4,505,-91,71,534,-26,125,
-375,-51,46,-526,-12,-27,546,-95,59,512,-16,130,
-338,-52,59,-564,-58,-61,566,-87,73,512,-16,130,
-328,-64,75,-576,-58,-61,566,-87,73,496,1,119,
-328,-64,75,-576,-93,-68,578,-64,86,512,9,119,
-389,-76,35,-530,-73,-36,554,-50,95,512,9,105,
-494,-55,-13,-480,-73,-36,554,-50,95,569,-30,49,
-494,-55,-13,-480,-41,12,495,-63,106,602,-30,49,
-553,-23,-29,-473,-39,50,461,-72,102,602,-67,-17,
-551,-3,-8,-473,-39,50,461,-72,102,584,-87,-64,
-551,-3,-8,-492,-55,77,484,-83,93,559,-87,-64,
-526,-14,31,-495,-39,90,530,-91,75,559,-81,-76,
-485,-41,65,-495,-39,90,530,-91,75,548,-57,-59,
-485,-41,65,-470,-32,64,555,-63,67,548,-57,-59,
-486,-44,75,-465,-48,17,557,-46,77,526,-31,-12,
-500,-33,41,-465,-48,17,557,-46,77,509,-6,53,
-500,-33,41,-475,-36,-9,534,-55,104,509,-6,53,
-509,-13,-4,-464,-14,2,492,-75,114,517,3,77,
-530,-9,-5,-464,-14,2,492,-75,114,541,-36,36,
-530,-9,-5,-421,19,23,482,-91,85,541,-36,36,
-520,-41,48,-385,28,39,493,-72,40,546,-79,-7,
-492,-38,70,-397,-7,40,518,-83,40,524,-62,-30,
-469,-12,55,-397,-7,40,518,-83,31,472,-20,-25,
-469,-12,55,-405,-27,18,540,-108,57,472,-20,-25,
-455,18,38,-419,-23,2,550,-108,57,440,21,1,
-429,23,14,-419,-23,2,550,-106,59,472,19,-3,
-429,23,14,-460,-11,23,564,-86,66,472,19,-3,
-413,-17,13,-457,-2,78,564,-86,66,491,-26,-31,
-442,-17,13,-457,-2,78,558,-63,76,503,-34,-32,
-442,-45,28,-446,-1,84,535,-53,78,503,-34,-32,
-449,-58,61,-447,-7,71,535,-53,78,511,-16,1,
-439,-58,61,-447,-7,71,521,-58,91,512,-14,-6,
-439,-34,67,-435,-23,100,543,-79,94,512,-14,-6,
-454,-14,21,-442,-18,134,543,-79,94,499,-10,-39,
-454,-14,21,-442,-18,134,574,-80,80,496,-12,-78,
-505,-37,3,-455,1,136,517,-64,66,496,-12,-78,
-535,-45,11,-471,0,136,517,-64,66,509,-40,-116,
-535,-45,11,-471,0,95,461,-76,70,514,-53,-104,
-529,-43,27,-513,-17,60,487,-104,81,514,-53,-104,
-493,-70,32,-539,-21,60,487,-104,81,517,-62,-49,
-493,-70,32,-539,-21,38,535,-108,97,507,-61,-7,
-433,-67,18,-500,-27,1,560,-100,101,507,-61,-7,
-431,-23,24,-466,-27,1,560,-100,101,484,-17,25,
-431,-23,24,-466,-46,-22,536,-89,73,466,7,25,
-460,7,27,-479,-41,21,512,-88,57,466,7,28,
-467,12,35,-479,-41,21,512,-88,57,474,-12,0,
-467,12,35,-488,-10,100,517,-107,65,512,-21,-17,
-451,-1,73,-473,4,127,519,-99,66,512,-21,-17,
-433,-4,98,-473,4,127,519,-99,66,545,-26,-35,
-433,-4,98,-466,-2,97,520,-69,63,528,-26,-35,
-429,-18,84,-492,-34,68,543,-59,63,528,-22,-30,
-426,-24,58,-492,-34,68,543,-59,48,487,-20,2,
-426,-24,58,-508,-88,60,580,-70,48,464,-20,2,
-458,-12,40,-495,-97,47,630,-70,48,464,-37,14,
-496,3,44,-495,-97,47,630,-89,65,464,-37,0,
-496,3,44,-509,-79,12,676,-94,82,464,-37,0,
-488,-8,68,-563,-70,-24,665,-94,82,463,-18,6,
-481,-29,54,-563,-70,-24,665,-77,104,470,-24,38,
-481,-29,54,-588,-98,-34,650,-66,104,470,-24,38,
-494,-51,9,-546,-115,-32,650,-66,104,493,-40,67,
-510,-67,9,-546,-115,-32,663,-57,91,544,-50,63,
-510,-67,-12,-478,-70,-13,626,-67,81,544,-50,63,
-574,-32,10,-446,-37,10,626,-67,81,570,-73,26,
-601,-18,10,-446,-37,10,577,-90,77,566,-65,-11,
-601,-18,17,-467,-37,14,564,-101,75,566,-65,-11,
-556,-34,4,-473,-37,29,564,-101,75,583,-44,-52,
-522,-59,4,-473,-37,29,561,-90,70,572,-21,-64,
-522,-59,2,-473,-18,23,572,-82,72,572,-21,-64,
-486,-80,4,-479,-12,-3,572,-82,72,540,8,-31,
-476,-80,4,-479,-12,-3,584,-130,82,532,22,8,
-476,-59,11,-482,-32,14,580,-149,87,532,22,8,
